parent_sku,section,part_family,qty,part_role
40121-17,Installation Parts,WNY,3,Standard
40121-17,Switch Parts,KN1,1,Color
40121-17,Switch Parts,SS1/4,1,Finish
40121-17,Switch Parts,SW4,1,Standard
40121-17,Switch Parts,WC2,1,Standard
40121-17,Switch Parts,WFW,2,Standard
40121-9,Assembly Parts,BS1-M0,1,Color
40121-9,Assembly Parts,BU8,12,Standard
40121-9,Assembly Parts,C14,1,Finish
40121-9,Assembly Parts,CA5-M6,1,Color
40121-9,Assembly Parts,FC1,1,Finish
40121-9,Assembly Parts,GA1,1,Standard
40121-9,Assembly Parts,L-A,1,Standard
40121-9,Assembly Parts,LW8,1,Standard
40121-9,Assembly Parts,LW8-32,1,Standard
40121-9,Assembly Parts,LWX8,1,Standard
40121-9,Assembly Parts,LWX8,1,Standard
40121-9,Assembly Parts,MO1,1,Color
40121-9,Assembly Parts,NI0-3/4,1,Standard
40121-9,Assembly Parts,NI0-5/8,1,Standard
40121-9,Assembly Parts,NI1,2,Standard
40121-9,Assembly Parts,NI1-1/2,1,Standard
40121-9,Assembly Parts,NL1,2,Standard
40121-9,Assembly Parts,NS1,2,Finish
